Battery_ID,Cycle_Index,Discharge_Index,Ambient_Temperature,Discharge_Time_Seconds,Max_Temp_Reached,Min_Voltage_Recorded,Voltage_Drop_Rate_V_per_sec,Internal_Resistance_Re,Cycles_Since_Impedance,Capacity_Ahr,SoH,Baseline_Capacity_Ahr
B0034,283,115,24,3066.766,57.7388318,2.142932656,0.000664895,0.127296069,1,1.377347563,0.756657155,1.820306006
B0034,285,116,24,3046.125,57.38608061,2.066165629,0.000694955,0.127296069,3,1.348759888,0.740952281,1.820306006
B0034,287,117,24,3033.625,56.89633686,2.199608262,0.00065404,0.127296069,5,1.350150456,0.741716201,1.820306006
B0034,289,118,24,3028.562,57.23876918,2.069822266,0.000698108,0.127296069,7,1.338781488,0.735470566,1.820306006
B0034,291,119,24,3020.984,56.92287178,2.163759181,0.00066744,0.127296069,9,1.325337121,0.728084793,1.820306006
B0034,295,120,24,3017.391,57.63060311,1.966576034,0.000734309,0.125973666,1,1.33081606,0.731094693,1.820306006
B0034,297,121,24,3022.14,57.01462861,2.09934006,0.000689654,0.125973666,3,1.333083377,0.732340262,1.820306006
B0034,299,122,24,3009.016,57.1737371,2.051523215,0.00070866,0.125973666,5,1.333322653,0.73247171,1.820306006
B0034,301,123,24,3014.672,56.9691201,2.127535513,0.000682154,0.125973666,7,1.32642811,0.728684136,1.820306006
B0034,303,124,24,3010.703,57.10359459,2.082327768,0.000697373,0.125973666,9,1.323971041,0.727334325,1.820306006
B0034,307,125,24,3011.75,57.06832674,2.136561706,0.000678922,0.125923186,1,1.324936423,0.727864666,1.820306006
B0034,309,126,24,3005.734,57.42601186,1.994121056,0.000727725,0.125923186,3,1.328306768,0.729716193,1.820306006
B0034,311,127,24,2993.75,57.61101162,1.977252771,0.00073743,0.125923186,5,1.314584349,0.722177669,1.820306006
B0034,313,128,24,2998.125,57.13778359,2.126873334,0.000686006,0.125923186,7,1.31668418,0.723331229,1.820306006
B0034,315,129,24,2990.859,57.23603082,2.03951149,0.000717343,0.125923186,9,1.304172765,0.716457981,1.820306006
B0034,319,130,24,3024.453,58.39093066,2.035821475,0.000709513,0.127212111,1,1.353445007,0.74352609,1.820306006
B0034,321,131,24,3030.765,58.90073827,1.973042506,0.000729565,0.127212111,3,1.371294083,0.753331626,1.820306006
B0034,323,132,24,3020.813,58.2712928,2.028019368,0.000713479,0.127212111,5,1.357699322,0.745863233,1.820306006
B0034,325,133,24,2998.156,58.03064804,1.94354827,0.000746973,0.127212111,7,1.328690309,0.729926894,1.820306006
B0034,327,134,24,2986.766,57.37645672,2.063690594,0.000709902,0.127212111,9,1.314394327,0.722073279,1.820306006
B0034,331,135,24,3032.328,58.48728985,1.943796871,0.000735251,0.126149801,1,1.386678303,0.761783073,1.820306006
B0034,335,136,24,3047.703,58.63748277,2.071041778,0.000692563,0.12752738,1,1.386833046,0.761868082,1.820306006
B0034,337,137,24,3034.968,57.63608525,2.185338383,0.000657985,0.12752738,3,1.354803738,0.74427252,1.820306006
B0034,339,138,24,3011.734,57.60594379,2.031006185,0.000712917,0.12752738,5,1.325578767,0.728217543,1.820306006
B0034,341,139,24,3002.922,56.80159282,2.190661127,0.000663086,0.12752738,7,1.311972868,0.720743031,1.820306006
B0034,343,140,24,2986.718,56.21047252,2.142279707,0.000683472,0.12752738,9,1.306448795,0.717708336,1.820306006
B0034,347,141,24,3006.203,57.15395314,2.160163197,0.000672121,0.127123942,1,1.341843188,0.737152536,1.820306006
B0034,349,142,24,3011.609,58.22840708,1.955449063,0.000740219,0.127123942,3,1.360921017,0.747633097,1.820306006
B0034,351,143,24,2985.953,56.89653673,2.186393197,0.00066909,0.127123942,5,1.329960368,0.730624611,1.820306006
B0034,353,144,24,2976.313,56.4302425,2.172562641,0.000675555,0.127123942,7,1.299069388,0.713654399,1.820306006
B0034,355,145,24,2964.75,56.60428484,2.107521375,0.000699857,0.127123942,9,1.298454437,0.71331657,1.820306006
B0034,359,146,24,2969.953,57.47493245,1.97249565,0.000743844,0.126077504,1,1.317648609,0.723861046,1.820306006
B0034,361,147,24,2988.453,57.4358511,2.152884248,0.000679781,0.126077504,3,1.336064856,0.733978162,1.820306006
B0034,363,148,24,3001.235,59.12207312,2.175170886,0.000668697,0.126077504,5,1.363579736,0.749093686,1.820306006
B0034,365,149,24,2976.234,58.23289082,2.044212422,0.000717984,0.126077504,7,1.333311254,0.732465448,1.820306006
B0034,367,150,24,2950.39,57.69877961,2.030057773,0.000728619,0.126077504,9,1.302327346,0.715444184,1.820306006
B0034,371,151,24,2941.719,57.77711266,1.960005306,0.000754748,0.125846815,1,1.288872844,0.708052844,1.820306006
B0034,373,152,24,2946.969,57.23966158,2.09751798,0.000706989,0.125846815,3,1.290274619,0.70882292,1.820306006
B0034,375,153,24,2936.171,57.39229515,2.063176637,0.000721621,0.125846815,5,1.292407566,0.709994672,1.820306006
B0034,377,154,24,2927.281,57.49397346,2.050195394,0.000728697,0.125846815,7,1.295409151,0.711643617,1.820306006
B0034,379,155,24,2924.422,57.11777805,2.142448068,0.00069754,0.125846815,9,1.283229882,0.704952836,1.820306006
B0034,383,156,24,3023.859,59.00816223,2.132265781,0.000672768,0.125945988,1,1.455745402,0.799725649,1.820306006
B0034,387,157,24,3056.172,59.53806688,1.984934775,0.000719237,0.129175471,1,1.454676343,0.799138353,1.820306006
B0034,389,158,24,3045.078,58.40787634,2.139408462,0.000670367,0.129175471,3,1.423427718,0.781971665,1.820306006
B0034,391,159,24,3034.25,58.34388807,2.04587234,0.000704224,0.129175471,5,1.39255121,0.765009402,1.820306006
B0034,393,160,24,3022.609,58.0088169,2.097087565,0.000690284,0.129175471,7,1.376573249,0.756231779,1.820306006
B0034,395,161,24,3028.828,58.52325787,2.043261112,0.000706972,0.129175471,9,1.381019083,0.758674134,1.820306006
B0034,399,162,24,3037.875,59.50837827,1.961939116,0.000731224,0.129339377,1,1.400756832,0.769517228,1.820306006
B0034,401,163,24,3023.187,58.58184665,2.096649597,0.000691149,0.129339377,3,1.374645303,0.755172646,1.820306006
B0034,403,164,24,2996.922,57.97580641,2.126944668,0.000687515,0.129339377,5,1.334592411,0.733169262,1.820306006
B0034,405,165,24,2986.469,58.0570014,2.065409297,0.000712893,0.129339377,7,1.336396622,0.73416042,1.820306006
B0034,407,166,24,2979.219,57.78193242,2.148229611,0.000681638,0.129339377,9,1.306915297,0.717964613,1.820306006
B0034,411,167,24,2995.047,58.20713739,2.158625196,0.00067516,0.128855473,1,1.341539457,0.736985679,1.820306006
B0034,413,168,24,2989.828,58.61340645,2.095346964,0.000697775,0.128855473,3,1.34638897,0.739649798,1.820306006
B0034,415,169,24,2989.391,58.64476637,2.06262655,0.000708984,0.128855473,5,1.344989807,0.738881157,1.820306006
B0034,417,170,24,2967.281,58.05107393,2.076505393,0.000710768,0.128855473,7,1.315876081,0.722887293,1.820306006
B0034,419,171,24,2962.609,58.29144543,1.978702197,0.000744766,0.128855473,9,1.297276689,0.712669565,1.820306006
B0034,423,172,24,2957.016,58.02893222,2.007774534,0.000734224,0.128523594,1,1.285125521,0.705994221,1.820306006
B0034,425,173,24,2973.281,58.80693346,1.984631696,0.000738437,0.128523594,3,1.319020916,0.724614934,1.820306006
B0034,427,174,24,2968.016,58.7701459,2.120505375,0.000695635,0.128523594,5,1.341009785,0.736694699,1.820306006
B0034,429,175,24,2959.281,58.49257429,2.082697161,0.000708635,0.128523594,7,1.326126984,0.72851871,1.820306006
B0034,431,176,24,2942.797,58.33204657,1.999312739,0.000742928,0.128523594,9,1.309144268,0.719189116,1.820306006
B0034,435,177,24,2978.89,59.36032807,2.016671623,0.000722795,0.127762459,1,1.36300129,0.748775912,1.820306006
B0034,439,178,24,2948.891,57.712319,2.186417279,0.000676119,0.128763273,1,1.329285702,0.730253978,1.820306006
B0034,441,179,24,2938.547,57.63310292,2.166880234,0.000684985,0.128763273,3,1.296908593,0.712467348,1.820306006
B0034,443,180,24,2925.484,57.87686984,2.073777619,0.000720358,0.128763273,5,1.298628592,0.713412244,1.820306006
B0034,445,181,24,2917.297,57.47417763,2.176284448,0.00068664,0.128763273,7,1.284065761,0.705412033,1.820306006
B0034,447,182,24,2918.938,57.69186869,2.178495225,0.000690041,0.128763273,9,1.302101591,0.715320164,1.820306006
B0034,451,183,24,2918.25,58.23512653,2.003802773,0.000748268,0.127934454,1,1.308907635,0.71905912,1.820306006
B0034,453,184,24,2915.484,58.15904065,1.978757159,0.000755007,0.127934454,3,1.27225197,0.698922031,1.820306006
B0034,455,185,24,2906.015,57.66508009,2.137223762,0.000703129,0.127934454,5,1.276011534,0.700987378,1.820306006
B0034,457,186,24,2894.14,57.95097723,2.026812719,0.000743694,0.127934454,7,1.2605053,0.692468901,1.820306006
B0034,459,187,24,2892.031,57.50629199,2.195575011,0.000686206,0.127934454,9,1.266068125,0.695524885,1.820306006
B0034,463,188,24,2888.719,57.45114087,2.198015567,0.000685322,0.12739232,1,1.265829017,0.695393529,1.820306006
B0034,465,189,24,2875.641,57.51486338,2.174156474,0.00069777,0.12739232,3,1.26558739,0.695260789,1.820306006
B0034,467,190,24,2860.781,58.24937683,1.959703797,0.000777551,0.12739232,5,1.266359832,0.695685136,1.820306006
B0034,469,191,24,2852.844,57.97580626,2.058848689,0.000748216,0.12739232,7,1.286847943,0.706940448,1.820306006
B0034,471,192,24,2854.64,57.6936936,2.147269944,0.000713708,0.12739232,9,1.270026165,0.697699266,1.820306006
B0034,475,193,24,2897.844,59.7142756,2.046243466,0.00073603,0.129010277,1,1.345982533,0.739426519,1.820306006
B0034,477,194,24,2896.063,59.59622829,2.015214033,0.000748813,0.129010277,3,1.328687532,0.729925368,1.820306006
B0034,479,195,24,2866.234,58.94389184,2.022057967,0.000754066,0.129010277,5,1.31203072,0.720774812,1.820306006
B0034,481,196,24,2836.609,58.68467384,1.99438235,0.000775225,0.129010277,7,1.295125493,0.711487788,1.820306006
B0034,483,197,24,2829.516,58.63989408,1.961659201,0.000784967,0.129010277,9,1.280260161,0.703321396,1.820306006
B0036,1,1,24,1819.406,25.25510879,2.692363559,0.000635247,0.102986753,0,1.001982588,0.409966036,2.444062432
B0036,5,2,24,3260.531,26.54706822,2.685636596,0.000457294,0.102986753,1,1.801100757,0.736929112,2.444062432
B0036,7,3,24,3265.75,26.49583945,2.662489467,0.000465681,0.102986753,3,1.804422986,0.738288418,2.444062432
B0036,9,4,24,3264.109,26.38386907,2.657380876,0.000467748,0.102986753,5,1.804388834,0.738274444,2.444062432
B0036,11,5,24,3253.531,26.03851372,2.663543957,0.000467367,0.102986753,7,1.798924887,0.736038844,2.444062432
B0036,13,6,24,3242.578,25.52893924,2.667899423,0.000467712,0.102986753,9,1.792996522,0.733613225,2.444062432
B0036,17,7,24,3234.625,25.43489861,2.656869225,0.000470892,0.101260954,1,1.788550799,0.731794236,2.444062432
B0036,19,8,24,3235.36,25.49992828,2.682881822,0.000464224,0.101260954,3,1.789085693,0.73201309,2.444062432
B0036,21,9,24,3236.125,25.53880742,2.643495321,0.000476323,0.101260954,5,1.789313731,0.732106393,2.444062432
B0036,23,10,24,3230.25,25.420219,2.652914602,0.000474343,0.101260954,7,1.786075946,0.730781637,2.444062432
B0036,25,11,24,3226.078,25.37617345,2.664007044,0.000471549,0.101260954,9,1.783632425,0.729781859,2.444062432
B0036,29,12,24,3224.5,25.6091673,2.652869863,0.000473813,0.101393148,1,1.782972874,0.729512,2.444062432
B0036,31,13,24,3222.188,25.48814145,2.668361985,0.000470826,0.101393148,3,1.781377596,0.728859285,2.444062432
B0036,33,14,24,3216.546,25.39250622,2.685631685,0.000466343,0.101393148,5,1.778535955,0.727696614,2.444062432
B0036,35,15,24,3211.859,25.45190298,2.683085256,0.000467793,0.101393148,7,1.775904309,0.726619863,2.444062432
B0036,37,16,24,3215.859,26.00580839,2.682117616,0.000467494,0.101393148,9,1.778042665,0.727494782,2.444062432
B0036,41,17,24,3225.125,26.84530797,2.659668133,0.000471946,0.102516782,1,1.783002933,0.729524299,2.444062432
B0036,43,18,24,3234.343,27.81505203,2.672664987,0.000467901,0.102516782,3,1.788300042,0.731691637,2.444062432
B0036,45,19,24,3218.25,26.20275129,2.650694351,0.000476885,0.102516782,5,1.779294713,0.728007063,2.444062432
B0036,47,20,24,3203.5,25.70440477,2.666865173,0.00047357,0.102516782,7,1.77092355,0.724581961,2.444062432
B0036,49,21,24,3194.39,25.46083879,2.699376306,0.000464911,0.102516782,9,1.765905018,0.722528604,2.444062432
B0036,53,22,24,3225.219,37.62543556,2.627373238,0.000477218,0.102262257,1,1.782692924,0.729397458,2.444062432
B0036,57,23,24,3252.985,36.14360152,2.648651781,0.000471272,0.102595141,1,1.796466207,0.735032863,2.444062432
B0036,59,24,24,3245.25,35.62560925,2.624037409,0.000480985,0.102595141,3,1.790908353,0.73275884,2.444062432
B0036,61,25,24,3235.031,35.57170101,2.626618792,0.000482172,0.102595141,5,1.785180028,0.730415068,2.444062432
B0036,63,26,24,3228.141,35.70160876,2.633667039,0.000480926,0.102595141,7,1.781134318,0.728759746,2.444062432
B0036,65,27,24,3217.875,35.94641089,2.663548101,0.000473208,0.102595141,9,1.775557779,0.726478078,2.444062432
B0036,69,28,24,3220.219,36.33441021,2.645759955,0.000477162,0.102048115,1,1.776885871,0.727021474,2.444062432
B0036,71,29,24,3210.234,35.97981354,2.682232775,0.000468225,0.102048115,3,1.771308341,0.7247394,2.444062432
B0036,73,30,24,3210.546,35.5954089,2.636976729,0.000482671,0.102048115,5,1.771334884,0.72475026,2.444062432
B0036,75,31,24,3200.969,35.45428075,2.625473232,0.000487221,0.102048115,7,1.766084287,0.722601953,2.444062432
B0036,77,32,24,3188.625,35.64366066,2.687681201,0.000469517,0.102048115,9,1.759279366,0.719817687,2.444062432
B0036,81,33,24,3191.735,36.10113213,2.685003377,0.000469184,0.102127031,1,1.761036881,0.720536783,2.444062432
B0036,83,34,24,3190.313,35.91862745,2.651966499,0.000480618,0.102127031,3,1.760242767,0.720211867,2.444062432
B0036,85,35,24,3182.156,35.53291026,2.633644088,0.000487507,0.102127031,5,1.755589942,0.718308141,2.444062432
B0036,87,36,24,3180.156,35.58661163,2.627746605,0.000490094,0.102127031,7,1.754560218,0.717886824,2.444062432
B0036,89,37,24,3171.953,35.60387176,2.635679662,0.000488391,0.102127031,9,1.749910834,0.715984506,2.444062432
B0036,93,38,24,3192.172,37.15090099,2.645093153,0.000481726,0.102312808,1,1.761022553,0.72053092,2.444062432
B0036,95,39,24,3194.735,37.80882382,2.670411679,0.000474123,0.102312808,3,1.762409457,0.721098379,2.444062432
B0036,97,40,24,3178.75,36.91705918,2.683739311,0.000472271,0.102312808,5,1.75361704,0.717500919,2.444062432
B0036,99,41,24,3165.359,36.08766209,2.654784887,0.000483405,0.102312808,7,1.746204478,0.714468033,2.444062432
B0036,101,42,24,3155.25,35.83312448,2.6508212,0.000486042,0.102312808,9,1.740617617,0.712182142,2.444062432
B0036,105,43,24,3173.766,37.01706025,2.676194561,0.0004719,0.101881496,1,1.750690404,0.716303471,2.444062432
B0036,109,44,24,3199.485,37.72356957,2.679442028,0.000469676,0.102716442,1,1.765112055,0.72220416,2.444062432
B0036,111,45,24,3196.015,36.98324646,2.656640378,0.000478222,0.102716442,3,1.763188827,0.721417262,2.444062432
B0036,113,46,24,3595.281,39.3595392,2.697143455,0.000443047,0.102716442,5,1.985492953,0.812374073,2.444062432
B0036,117,47,24,3198,37.02707505,2.661271239,0.000475602,0.10402275,1,1.765355731,0.722303861,2.444062432
B0036,119,48,24,3183.516,36.34456841,2.690883876,0.00046923,0.10402275,3,1.757188038,0.71896201,2.444062432
B0036,121,49,24,3183.797,36.153577,2.636564072,0.000486211,0.10402275,5,1.757377066,0.719039351,2.444062432
B0036,123,50,24,3191.516,37.00649087,2.623591918,0.000489609,0.10402275,7,1.761737613,0.72082349,2.444062432
B0036,125,51,24,3189.985,37.85686719,2.661457181,0.000477502,0.10402275,9,1.760689255,0.72039455,2.444062432
B0036,129,52,24,3189.734,37.45005505,2.640601068,0.000483349,0.103277594,1,1.760669562,0.720386492,2.444062432
B0036,131,53,24,3176.016,36.77795934,2.673228206,0.000475869,0.103277594,3,1.752963803,0.717233643,2.444062432
B0036,133,54,24,3171.36,36.64421507,2.668754575,0.000477993,0.103277594,5,1.750535708,0.716240177,2.444062432
B0036,135,55,24,3170.843,37.1385981,2.658195971,0.000481333,0.103277594,7,1.7500762,0.716052167,2.444062432
B0036,137,56,24,3164.672,37.11821987,2.68464937,0.000473882,0.103277594,9,1.74659578,0.714628136,2.444062432
B0036,141,57,24,3177.453,38.2102886,2.668665958,0.000476374,0.104291092,1,1.753614287,0.717499792,2.444062432
B0036,143,58,24,3172.375,37.50964009,2.66723448,0.00047835,0.104291092,3,1.75072503,0.716317639,2.444062432
B0036,145,59,24,3158.406,36.38797734,2.627654591,0.000492792,0.104291092,5,1.743305349,0.71328184,2.444062432
B0036,147,60,24,3141.578,36.05508313,2.688896907,0.000475976,0.104291092,7,1.733662505,0.709336424,2.444062432
B0036,149,61,24,3138.187,35.91912657,2.664893608,0.000484127,0.104291092,9,1.731920705,0.708623758,2.444062432
B0036,153,62,24,3157.969,37.59839192,2.65297719,0.000484145,0.103577907,1,1.742860452,0.713099808,2.444062432
B0036,155,63,24,3159.281,38.47340988,2.697283799,0.000470758,0.103577907,3,1.743306971,0.713282504,2.444062432
B0036,157,64,24,3150.375,37.37835847,2.666438804,0.000481902,0.103577907,5,1.738524506,0.711325735,2.444062432
B0036,159,65,24,3134.078,36.32515383,2.644225504,0.000491305,0.103577907,7,1.729562266,0.707658791,2.444062432
B0036,161,66,24,3129.797,36.17136327,2.627067249,0.000497494,0.103577907,9,1.727303677,0.706734678,2.444062432
B0036,165,67,24,3161.89,36.94271187,2.681073461,0.000471387,0.101525735,1,1.744937049,0.713949458,2.444062432
B0036,169,68,24,3196.859,37.96104323,2.617351863,0.000489628,0.103294011,1,1.764243207,0.721848666,2.444062432
B0036,171,69,24,3171.906,36.73214756,2.68825229,0.000471705,0.103294011,3,1.750488203,0.71622074,2.444062432
B0036,173,70,24,3160.843,36.08238955,2.639398647,0.000488818,0.103294011,5,1.744271082,0.713676975,2.444062432
B0036,175,71,24,3147.141,35.84834421,2.662379102,0.000483501,0.103294011,7,1.736541392,0.710514334,2.444062432
B0036,177,72,24,3141.203,35.70394072,2.656101463,0.000486489,0.103294011,9,1.733223093,0.709156636,2.444062432
B0036,181,73,24,3151.047,37.23120351,2.687850305,0.000474189,0.103220784,1,1.738606229,0.711359172,2.444062432
B0036,183,74,24,3159.172,38.21827937,2.606635521,0.000499089,0.103220784,3,1.743213495,0.713244258,2.444062432
B0036,185,75,24,3141.047,36.62627491,2.684954312,0.000477289,0.103220784,5,1.733269821,0.709175755,2.444062432
B0036,187,76,24,3135.031,36.01597324,2.6296325,0.000495885,0.103220784,7,1.729890629,0.707793142,2.444062432
B0036,189,77,24,3117.984,35.64214686,2.676552999,0.000483391,0.103220784,9,1.720440335,0.703926509,2.444062432
B0036,193,78,24,3125.328,35.82141559,2.625149392,0.000498429,0.102889254,1,1.724420729,0.705555106,2.444062432
B0036,195,79,24,3120.172,35.84687242,2.628502878,0.000498471,0.102889254,3,1.721487281,0.704354872,2.444062432
B0036,197,80,24,3116.641,35.69484032,2.619866868,0.000501814,0.102889254,5,1.719744877,0.703641959,2.444062432
B0036,199,81,24,3110.844,35.81967647,2.661287829,0.000489466,0.102889254,7,1.716430414,0.70228583,2.444062432
B0036,201,82,24,3101.406,35.62973408,2.669991774,0.00048819,0.102889254,9,1.711202925,0.700146978,2.444062432
B0036,205,83,24,3099.563,35.66196676,2.66886613,0.000488147,0.102315543,1,1.710234323,0.699750669,2.444062432
B0036,207,84,24,3104.64,35.75183993,2.622275102,0.000502991,0.102315543,3,1.713096882,0.700921899,2.444062432
B0036,209,85,24,3099.875,35.77783463,2.64337621,0.000496976,0.102315543,5,1.710370862,0.699806535,2.444062432
B0036,211,86,24,3093.25,35.71372122,2.636226644,0.00050037,0.102315543,7,1.70646173,0.698207095,2.444062432
B0036,213,87,24,3086.688,35.72586069,2.675394332,0.000488642,0.102315543,9,1.702942998,0.696767388,2.444062432
B0036,217,88,24,3094.281,35.76852757,2.626280067,0.000503054,0.102934097,1,1.707261264,0.698534228,2.444062432
B0036,219,89,24,3088.328,35.84926876,2.669975431,0.000490157,0.102934097,3,1.70386372,0.697144106,2.444062432
B0036,221,90,24,3095.687,36.56783936,2.648569298,0.00049591,0.102934097,5,1.707961795,0.698820854,2.444062432
B0036,223,91,24,3102.062,37.22026805,2.652784779,0.000493543,0.102934097,7,1.711302283,0.70018763,2.444062432
B0036,225,92,24,3107.141,37.24354714,2.611123209,0.000506196,0.102934097,9,1.714122057,0.701341355,2.444062432
B0036,229,93,24,3090.719,36.1019545,2.617193172,0.000506587,0.101667792,1,1.705332493,0.697745062,2.444062432
B0036,231,94,24,3069.812,35.59089528,2.663069929,0.000495322,0.101667792,3,1.693460947,0.692887761,2.444062432
B0036,233,95,24,3064.437,35.4170893,2.659720848,0.000497248,0.101667792,5,1.690524413,0.691686264,2.444062432
B0036,235,96,24,3083.25,36.54228598,2.627352745,0.000505595,0.101667792,7,1.700777486,0.695881359,2.444062432
B0036,237,97,24,3076.484,37.0681508,2.67939741,0.000488977,0.101667792,9,1.697110447,0.694380972,2.444062432
B0036,241,98,24,3081.297,36.82684423,2.663840991,0.00049277,0.104277893,1,1.699792452,0.695478327,2.444062432
B0036,243,99,24,3065.953,35.92988721,2.63875076,0.000503841,0.104277893,3,1.691270477,0.69199152,2.444062432
B0036,245,100,24,3055.828,35.78129006,2.652156413,0.000501057,0.104277893,5,1.685712701,0.689717529,2.444062432
B0036,247,101,24,3051.468,35.83938702,2.673662926,0.000494708,0.104277893,7,1.683209377,0.688693282,2.444062432
B0036,249,102,24,3069,37.17156479,2.665966872,0.00049447,0.104277893,9,1.692886364,0.692652668,2.444062432
B0036,253,103,24,3079.235,37.84191341,2.681832177,0.000487074,0.104442986,1,1.698466817,0.694935937,2.444062432
B0036,255,104,24,3070.344,36.94021929,2.635443877,0.000504186,0.104442986,3,1.693581341,0.692937021,2.444062432
B0036,257,105,24,3051.484,35.97985244,2.633581331,0.000507891,0.104442986,5,1.683095125,0.688646535,2.444062432
B0036,259,106,24,3054.812,35.91143435,2.616489519,0.00051394,0.104442986,7,1.685046223,0.689444836,2.444062432
B0036,261,107,24,3046.532,36.02243579,2.662037647,0.000500393,0.104442986,9,1.680309884,0.68750694,2.444062432
B0036,265,108,24,3071.782,37.65075813,2.670589439,0.000492296,0.104532069,1,1.694403844,0.693273552,2.444062432
B0036,267,109,24,3074.532,38.27191159,2.66863883,0.000492758,0.104532069,3,1.695568613,0.693750123,2.444062432
B0036,269,110,24,3053.656,37.26845925,2.693135182,0.000488074,0.104532069,5,1.684185473,0.689092656,2.444062432
B0036,271,111,24,3031.953,36.23919417,2.691346201,0.00049211,0.104532069,7,1.672218014,0.684196112,2.444062432
B0036,273,112,24,3023.5,35.98993042,2.698802535,0.00049096,0.104532069,9,1.667597697,0.682305687,2.444062432
B0036,277,113,24,3042.703,36.75280522,2.652343678,0.000502809,0.103534269,1,1.678187379,0.686638507,2.444062432
B0036,279,114,24,4424.203,38.49714614,2.691307185,0.000413169,0.103534269,3,2.444062432,1,2.444062432
B0036,283,115,24,3066.766,37.31224141,2.656528804,0.000497257,0.104418365,1,1.691340315,0.692020094,2.444062432
B0036,285,116,24,3046.125,36.59740421,2.680162152,0.00049354,0.104418365,3,1.68027871,0.687494185,2.444062432
B0036,287,117,24,3033.625,36.44126697,2.68642342,0.000493534,0.104418365,5,1.673147301,0.684576335,2.444062432
B0036,289,118,24,3028.562,36.32670052,2.672431142,0.000498922,0.104418365,7,1.670429209,0.683464214,2.444062432
B0036,291,119,24,3020.984,36.29811999,2.690675565,0.000494029,0.104418365,9,1.665990335,0.681648027,2.444062432
B0036,295,120,24,3017.391,36.31566541,2.697829479,0.000491522,0.102293602,1,1.664241575,0.680932514,2.444062432
B0036,297,121,24,3022.14,36.31712206,2.650612741,0.000507034,0.102293602,3,1.666845077,0.681997749,2.444062432
B0036,299,122,24,3009.016,36.22857111,2.690672074,0.000496033,0.102293602,5,1.659450156,0.678972081,2.444062432
B0036,301,123,24,3014.672,36.35810336,2.627224925,0.000516296,0.102293602,7,1.662412523,0.680184148,2.444062432
B0036,303,124,24,3010.703,36.29901438,2.624303593,0.000517837,0.102293602,9,1.660352608,0.679341324,2.444062432
B0036,307,125,24,3011.75,36.42868217,2.666966276,0.000503283,0.102903838,1,1.661023138,0.679615674,2.444062432
B0036,309,126,24,3005.734,36.39664144,2.657342749,0.000507722,0.102903838,3,1.657518756,0.67818184,2.444062432
B0036,311,127,24,2993.75,36.31743525,2.691430297,0.000498293,0.102903838,5,1.650787796,0.675427835,2.444062432
B0036,313,128,24,2998.125,36.40596658,2.641029666,0.000514381,0.102903838,7,1.653257006,0.676438124,2.444062432
B0036,315,129,24,2990.859,36.28093983,2.666306767,0.000507156,0.102903838,9,1.649421485,0.674868802,2.444062432
B0036,319,130,24,3024.453,37.95295717,2.652024512,0.000506029,0.104085681,1,1.667859192,0.682412679,2.444062432
B0036,321,131,24,3030.765,38.41829396,2.650846499,0.000505687,0.104085681,3,1.670862764,0.683641605,2.444062432
B0036,323,132,24,3020.813,37.82488704,2.636443131,0.000512119,0.104085681,5,1.665811816,0.681574985,2.444062432
B0036,325,133,24,2998.156,36.92206046,2.657376826,0.000508927,0.104085681,7,1.653299852,0.676455654,2.444062432
B0036,327,134,24,2986.766,36.61884081,2.661750338,0.000509406,0.104085681,9,1.646878702,0.67382841,2.444062432
B0036,331,135,24,3032.328,37.2676023,2.676647507,0.000493891,0.103741487,1,1.671895325,0.684064082,2.444062432
B0036,335,136,24,3047.703,38.25722659,2.683234032,0.000491532,0.104673088,1,1.680774346,0.687696977,2.444062432
B0036,337,137,24,3034.968,37.22999793,2.622356053,0.000514228,0.104673088,3,1.673771709,0.684831814,2.444062432
B0036,339,138,24,3011.734,36.75009538,2.665646875,0.000503919,0.104673088,5,1.660577376,0.679433289,2.444062432
B0036,341,139,24,3002.922,36.46133969,2.641690304,0.00051328,0.104673088,7,1.655987781,0.677555434,2.444062432
B0036,343,140,24,2986.718,36.12158118,2.659587802,0.000509844,0.104673088,9,1.646862318,0.673821706,2.444062432
B0036,347,141,24,3006.203,37.62901534,2.687257576,0.000496931,0.104681417,1,1.657462118,0.678158666,2.444062432
B0036,349,142,24,3011.609,38.17206501,2.67493386,0.000500612,0.104681417,3,1.660399118,0.679360354,2.444062432
B0036,351,143,24,2985.953,37.07441747,2.688349098,0.000500383,0.104681417,5,1.646078909,0.673501171,2.444062432
B0036,353,144,24,2976.313,36.55596041,2.634113381,0.000520166,0.104681417,7,1.640836646,0.671356273,2.444062432
B0036,355,145,24,2964.75,36.35822056,2.653552005,0.000515669,0.104681417,9,1.634440892,0.66873942,2.444062432
B0036,359,146,24,2969.953,37.04815006,2.682065698,0.000504633,0.104365698,1,1.637403919,0.669951756,2.444062432
B0036,361,147,24,2988.453,37.78142773,2.623022825,0.000521817,0.104365698,3,1.647382075,0.674034367,2.444062432
B0036,363,148,24,3001.235,38.9841224,2.638877668,0.000514447,0.104365698,5,1.654564644,0.67697315,2.444062432
B0036,365,149,24,2976.234,37.65911041,2.634502637,0.000520196,0.104365698,7,1.640896561,0.671380788,2.444062432
B0036,367,150,24,2950.39,36.92167189,2.685642597,0.00050747,0.104365698,9,1.626522998,0.665499775,2.444062432
B0036,371,151,24,2941.719,36.5995497,2.687867979,0.000507452,0.102925941,1,1.621734914,0.663540707,2.444062432
B0036,373,152,24,2946.969,36.62217024,2.630206068,0.000526871,0.102925941,3,1.624820006,0.664802987,2.444062432
