Battery_ID,Cycle_Index,Discharge_Index,Ambient_Temperature,Discharge_Time_Seconds,Max_Temp_Reached,Min_Voltage_Recorded,Voltage_Drop_Rate_V_per_sec,Internal_Resistance_Re,Cycles_Since_Impedance,Capacity_Ahr,SoH
B0034,441,179,24,2938.547,57.63310292,2.166880234,0.000684985,0.128763273,3,1.296908593,1.738645823
B0034,443,180,24,2925.484,57.87686984,2.073777619,0.000720358,0.128763273,5,1.298628592,1.740951668
B0034,445,181,24,2917.297,57.47417763,2.176284448,0.00068664,0.128763273,7,1.284065761,1.721428622
B0034,447,182,24,2918.938,57.69186869,2.178495225,0.000690041,0.128763273,9,1.302101591,1.745607597
B0034,451,183,24,2918.25,58.23512653,2.003802773,0.000748268,0.127934454,1,1.308907635,1.754731833
B0034,453,184,24,2915.484,58.15904065,1.978757159,0.000755007,0.127934454,3,1.27225197,1.705590961
B0034,455,185,24,2906.015,57.66508009,2.137223762,0.000703129,0.127934454,5,1.276011534,1.710631062
B0034,457,186,24,2894.14,57.95097723,2.026812719,0.000743694,0.127934454,7,1.2605053,1.689843284
B0034,459,187,24,2892.031,57.50629199,2.195575011,0.000686206,0.127934454,9,1.266068125,1.69730085
B0034,463,188,24,2888.719,57.45114087,2.198015567,0.000685322,0.12739232,1,1.265829017,1.6969803
B0034,465,189,24,2875.641,57.51486338,2.174156474,0.00069777,0.12739232,3,1.26558739,1.696656373
B0034,467,190,24,2860.781,58.24937683,1.959703797,0.000777551,0.12739232,5,1.266359832,1.697691915
B0034,469,191,24,2852.844,57.97580626,2.058848689,0.000748216,0.12739232,7,1.286847943,1.725158437
B0034,471,192,24,2854.64,57.6936936,2.147269944,0.000713708,0.12739232,9,1.270026165,1.702607029
B0034,475,193,24,2897.844,59.7142756,2.046243466,0.00073603,0.129010277,1,1.345982533,1.804434731
B0034,477,194,24,2896.063,59.59622829,2.015214033,0.000748813,0.129010277,3,1.328687532,1.781248917
B0034,479,195,24,2866.234,58.94389184,2.022057967,0.000754066,0.129010277,5,1.31203072,1.758918665
B0034,481,196,24,2836.609,58.68467384,1.99438235,0.000775225,0.129010277,7,1.295125493,1.736255385
B0034,483,197,24,2829.516,58.63989408,1.961659201,0.000784967,0.129010277,9,1.280260161,1.716326804
B0036,1,1,24,1819.406,25.25510879,2.692363559,0.000635247,0.102986753,0,1.001982588,1
B0036,5,2,24,3260.531,26.54706822,2.685636596,0.000457294,0.102986753,1,1.801100757,1.797536981
B0036,7,3,24,3265.75,26.49583945,2.662489467,0.000465681,0.102986753,3,1.804422986,1.800852636
B0036,9,4,24,3264.109,26.38386907,2.657380876,0.000467748,0.102986753,5,1.804388834,1.800818552
B0036,11,5,24,3253.531,26.03851372,2.663543957,0.000467367,0.102986753,7,1.798924887,1.795365417
B0036,13,6,24,3242.578,25.52893924,2.667899423,0.000467712,0.102986753,9,1.792996522,1.789448782
B0036,17,7,24,3234.625,25.43489861,2.656869225,0.000470892,0.101260954,1,1.788550799,1.785011855
B0036,19,8,24,3235.36,25.49992828,2.682881822,0.000464224,0.101260954,3,1.789085693,1.785545691
B0036,21,9,24,3236.125,25.53880742,2.643495321,0.000476323,0.101260954,5,1.789313731,1.785773278
B0036,23,10,24,3230.25,25.420219,2.652914602,0.000474343,0.101260954,7,1.786075946,1.782541899
B0036,25,11,24,3226.078,25.37617345,2.664007044,0.000471549,0.101260954,9,1.783632425,1.780103213
B0036,29,12,24,3224.5,25.6091673,2.652869863,0.000473813,0.101393148,1,1.782972874,1.779444967
B0036,31,13,24,3222.188,25.48814145,2.668361985,0.000470826,0.101393148,3,1.781377596,1.777852846
B0036,33,14,24,3216.546,25.39250622,2.685631685,0.000466343,0.101393148,5,1.778535955,1.775016827
B0036,35,15,24,3211.859,25.45190298,2.683085256,0.000467793,0.101393148,7,1.775904309,1.772390389
B0036,37,16,24,3215.859,26.00580839,2.682117616,0.000467494,0.101393148,9,1.778042665,1.774524514
B0036,41,17,24,3225.125,26.84530797,2.659668133,0.000471946,0.102516782,1,1.783002933,1.779474967
B0036,43,18,24,3234.343,27.81505203,2.672664987,0.000467901,0.102516782,3,1.788300042,1.784761595
B0036,45,19,24,3218.25,26.20275129,2.650694351,0.000476885,0.102516782,5,1.779294713,1.775774084
B0036,47,20,24,3203.5,25.70440477,2.666865173,0.00047357,0.102516782,7,1.77092355,1.767419485
B0036,49,21,24,3194.39,25.46083879,2.699376306,0.000464911,0.102516782,9,1.765905018,1.762410883
B0036,53,22,24,3225.219,37.62543556,2.627373238,0.000477218,0.102262257,1,1.782692924,1.779165572
B0036,57,23,24,3252.985,36.14360152,2.648651781,0.000471272,0.102595141,1,1.796466207,1.792911602
B0036,59,24,24,3245.25,35.62560925,2.624037409,0.000480985,0.102595141,3,1.790908353,1.787364745
B0036,61,25,24,3235.031,35.57170101,2.626618792,0.000482172,0.102595141,5,1.785180028,1.781647754
B0036,63,26,24,3228.141,35.70160876,2.633667039,0.000480926,0.102595141,7,1.781134318,1.777610049
B0036,65,27,24,3217.875,35.94641089,2.663548101,0.000473208,0.102595141,9,1.775557779,1.772044544
B0036,69,28,24,3220.219,36.33441021,2.645759955,0.000477162,0.102048115,1,1.776885871,1.773370008
B0036,71,29,24,3210.234,35.97981354,2.682232775,0.000468225,0.102048115,3,1.771308341,1.767803515
B0036,73,30,24,3210.546,35.5954089,2.636976729,0.000482671,0.102048115,5,1.771334884,1.767830005
B0036,75,31,24,3200.969,35.45428075,2.625473232,0.000487221,0.102048115,7,1.766084287,1.762589797
B0036,77,32,24,3188.625,35.64366066,2.687681201,0.000469517,0.102048115,9,1.759279366,1.755798341
B0036,81,33,24,3191.735,36.10113213,2.685003377,0.000469184,0.102127031,1,1.761036881,1.757552379
B0036,83,34,24,3190.313,35.91862745,2.651966499,0.000480618,0.102127031,3,1.760242767,1.756759836
B0036,85,35,24,3182.156,35.53291026,2.633644088,0.000487507,0.102127031,5,1.755589942,1.752116217
B0036,87,36,24,3180.156,35.58661163,2.627746605,0.000490094,0.102127031,7,1.754560218,1.75108853
B0036,89,37,24,3171.953,35.60387176,2.635679662,0.000488391,0.102127031,9,1.749910834,1.746448346
B0036,93,38,24,3192.172,37.15090099,2.645093153,0.000481726,0.102312808,1,1.761022553,1.757538078
B0036,95,39,24,3194.735,37.80882382,2.670411679,0.000474123,0.102312808,3,1.762409457,1.758922239
B0036,97,40,24,3178.75,36.91705918,2.683739311,0.000472271,0.102312808,5,1.75361704,1.750147219
B0036,99,41,24,3165.359,36.08766209,2.654784887,0.000483405,0.102312808,7,1.746204478,1.742749323
B0036,101,42,24,3155.25,35.83312448,2.6508212,0.000486042,0.102312808,9,1.740617617,1.737173518
B0036,105,43,24,3173.766,37.01706025,2.676194561,0.0004719,0.101881496,1,1.750690404,1.747226374
B0036,109,44,24,3199.485,37.72356957,2.679442028,0.000469676,0.102716442,1,1.765112055,1.761619489
B0036,111,45,24,3196.015,36.98324646,2.656640378,0.000478222,0.102716442,3,1.763188827,1.759700066
B0036,113,46,24,3595.281,39.3595392,2.697143455,0.000443047,0.102716442,5,1.985492953,1.981564327
B0036,117,47,24,3198,37.02707505,2.661271239,0.000475602,0.10402275,1,1.765355731,1.761862683
B0036,119,48,24,3183.516,36.34456841,2.690883876,0.00046923,0.10402275,3,1.757188038,1.753711151
B0036,121,49,24,3183.797,36.153577,2.636564072,0.000486211,0.10402275,5,1.757377066,1.753899805
B0036,123,50,24,3191.516,37.00649087,2.623591918,0.000489609,0.10402275,7,1.761737613,1.758251724
B0036,125,51,24,3189.985,37.85686719,2.661457181,0.000477502,0.10402275,9,1.760689255,1.75720544
B0036,129,52,24,3189.734,37.45005505,2.640601068,0.000483349,0.103277594,1,1.760669562,1.757185786
B0036,131,53,24,3176.016,36.77795934,2.673228206,0.000475869,0.103277594,3,1.752963803,1.749495274
B0036,133,54,24,3171.36,36.64421507,2.668754575,0.000477993,0.103277594,5,1.750535708,1.747071984
B0036,135,55,24,3170.843,37.1385981,2.658195971,0.000481333,0.103277594,7,1.7500762,1.746613384
B0036,137,56,24,3164.672,37.11821987,2.68464937,0.000473882,0.103277594,9,1.74659578,1.743139852
B0036,141,57,24,3177.453,38.2102886,2.668665958,0.000476374,0.104291092,1,1.753614287,1.750144471
B0036,143,58,24,3172.375,37.50964009,2.66723448,0.00047835,0.104291092,3,1.75072503,1.747260931
B0036,145,59,24,3158.406,36.38797734,2.627654591,0.000492792,0.104291092,5,1.743305349,1.739855931
B0036,147,60,24,3141.578,36.05508313,2.688896907,0.000475976,0.104291092,7,1.733662505,1.730232167
B0036,149,61,24,3138.187,35.91912657,2.664893608,0.000484127,0.104291092,9,1.731920705,1.728493814
B0036,153,62,24,3157.969,37.59839192,2.65297719,0.000484145,0.103577907,1,1.742860452,1.739411915
B0036,155,63,24,3159.281,38.47340988,2.697283799,0.000470758,0.103577907,3,1.743306971,1.73985755
B0036,157,64,24,3150.375,37.37835847,2.666438804,0.000481902,0.103577907,5,1.738524506,1.735084548
B0036,159,65,24,3134.078,36.32515383,2.644225504,0.000491305,0.103577907,7,1.729562266,1.726140042
B0036,161,66,24,3129.797,36.17136327,2.627067249,0.000497494,0.103577907,9,1.727303677,1.723885921
B0036,165,67,24,3161.89,36.94271187,2.681073461,0.000471387,0.101525735,1,1.744937049,1.741484403
B0036,169,68,24,3196.859,37.96104323,2.617351863,0.000489628,0.103294011,1,1.764243207,1.76075236
B0036,171,69,24,3171.906,36.73214756,2.68825229,0.000471705,0.103294011,3,1.750488203,1.747024573
B0036,173,70,24,3160.843,36.08238955,2.639398647,0.000488818,0.103294011,5,1.744271082,1.740819753
B0036,175,71,24,3147.141,35.84834421,2.662379102,0.000483501,0.103294011,7,1.736541392,1.733105358
B0036,177,72,24,3141.203,35.70394072,2.656101463,0.000486489,0.103294011,9,1.733223093,1.729793625
B0036,181,73,24,3151.047,37.23120351,2.687850305,0.000474189,0.103220784,1,1.738606229,1.735166109
B0036,183,74,24,3159.172,38.21827937,2.606635521,0.000499089,0.103220784,3,1.743213495,1.739764259
B0036,185,75,24,3141.047,36.62627491,2.684954312,0.000477289,0.103220784,5,1.733269821,1.729840261
B0036,187,76,24,3135.031,36.01597324,2.6296325,0.000495885,0.103220784,7,1.729890629,1.726467755
B0036,189,77,24,3117.984,35.64214686,2.676552999,0.000483391,0.103220784,9,1.720440335,1.717036159
B0036,193,78,24,3125.328,35.82141559,2.625149392,0.000498429,0.102889254,1,1.724420729,1.721008678
B0036,195,79,24,3120.172,35.84687242,2.628502878,0.000498471,0.102889254,3,1.721487281,1.718081034
B0036,197,80,24,3116.641,35.69484032,2.619866868,0.000501814,0.102889254,5,1.719744877,1.716342078
B0036,199,81,24,3110.844,35.81967647,2.661287829,0.000489466,0.102889254,7,1.716430414,1.713034173
B0036,201,82,24,3101.406,35.62973408,2.669991774,0.00048819,0.102889254,9,1.711202925,1.707817027
B0036,205,83,24,3099.563,35.66196676,2.66886613,0.000488147,0.102315543,1,1.710234323,1.706850342
B0036,207,84,24,3104.64,35.75183993,2.622275102,0.000502991,0.102315543,3,1.713096882,1.709707237
B0036,209,85,24,3099.875,35.77783463,2.64337621,0.000496976,0.102315543,5,1.710370862,1.70698661
B0036,211,86,24,3093.25,35.71372122,2.636226644,0.00050037,0.102315543,7,1.70646173,1.703085213
B0036,213,87,24,3086.688,35.72586069,2.675394332,0.000488642,0.102315543,9,1.702942998,1.699573444
B0036,217,88,24,3094.281,35.76852757,2.626280067,0.000503054,0.102934097,1,1.707261264,1.703883166
B0036,219,89,24,3088.328,35.84926876,2.669975431,0.000490157,0.102934097,3,1.70386372,1.700492344
B0036,221,90,24,3095.687,36.56783936,2.648569298,0.00049591,0.102934097,5,1.707961795,1.70458231
B0036,223,91,24,3102.062,37.22026805,2.652784779,0.000493543,0.102934097,7,1.711302283,1.707916189
B0036,225,92,24,3107.141,37.24354714,2.611123209,0.000506196,0.102934097,9,1.714122057,1.710730384
B0036,229,93,24,3090.719,36.1019545,2.617193172,0.000506587,0.101667792,1,1.705332493,1.70195821
B0036,231,94,24,3069.812,35.59089528,2.663069929,0.000495322,0.101667792,3,1.693460947,1.690110155
B0036,233,95,24,3064.437,35.4170893,2.659720848,0.000497248,0.101667792,5,1.690524413,1.687179431
B0036,235,96,24,3083.25,36.54228598,2.627352745,0.000505595,0.101667792,7,1.700777486,1.697412216
B0036,237,97,24,3076.484,37.0681508,2.67939741,0.000488977,0.101667792,9,1.697110447,1.693752433
B0036,241,98,24,3081.297,36.82684423,2.663840991,0.00049277,0.104277893,1,1.699792452,1.696429132
B0036,243,99,24,3065.953,35.92988721,2.63875076,0.000503841,0.104277893,3,1.691270477,1.687924019
B0036,245,100,24,3055.828,35.78129006,2.652156413,0.000501057,0.104277893,5,1.685712701,1.68237724
B0036,247,101,24,3051.468,35.83938702,2.673662926,0.000494708,0.104277893,7,1.683209377,1.679878869
B0036,249,102,24,3069,37.17156479,2.665966872,0.00049447,0.104277893,9,1.692886364,1.689536709
B0036,253,103,24,3079.235,37.84191341,2.681832177,0.000487074,0.104442986,1,1.698466817,1.69510612
B0036,255,104,24,3070.344,36.94021929,2.635443877,0.000504186,0.104442986,3,1.693581341,1.690230311
B0036,257,105,24,3051.484,35.97985244,2.633581331,0.000507891,0.104442986,5,1.683095125,1.679764843
B0036,259,106,24,3054.812,35.91143435,2.616489519,0.00051394,0.104442986,7,1.685046223,1.68171208
B0036,261,107,24,3046.532,36.02243579,2.662037647,0.000500393,0.104442986,9,1.680309884,1.676985113
B0036,265,108,24,3071.782,37.65075813,2.670589439,0.000492296,0.104532069,1,1.694403844,1.691051186
B0036,267,109,24,3074.532,38.27191159,2.66863883,0.000492758,0.104532069,3,1.695568613,1.69221365
B0036,269,110,24,3053.656,37.26845925,2.693135182,0.000488074,0.104532069,5,1.684185473,1.680853033
B0036,271,111,24,3031.953,36.23919417,2.691346201,0.00049211,0.104532069,7,1.672218014,1.668909255
B0036,273,112,24,3023.5,35.98993042,2.698802535,0.00049096,0.104532069,9,1.667597697,1.664298079
B0036,277,113,24,3042.703,36.75280522,2.652343678,0.000502809,0.103534269,1,1.678187379,1.674866808
B0036,279,114,24,4424.203,38.49714614,2.691307185,0.000413169,0.103534269,3,2.444062432,2.439226451
B0036,283,115,24,3066.766,37.31224141,2.656528804,0.000497257,0.104418365,1,1.691340315,1.687993719
B0036,285,116,24,3046.125,36.59740421,2.680162152,0.00049354,0.104418365,3,1.68027871,1.676954
B0036,287,117,24,3033.625,36.44126697,2.68642342,0.000493534,0.104418365,5,1.673147301,1.669836703
B0036,289,118,24,3028.562,36.32670052,2.672431142,0.000498922,0.104418365,7,1.670429209,1.667123989
B0036,291,119,24,3020.984,36.29811999,2.690675565,0.000494029,0.104418365,9,1.665990335,1.662693898
B0036,295,120,24,3017.391,36.31566541,2.697829479,0.000491522,0.102293602,1,1.664241575,1.660948598
B0036,297,121,24,3022.14,36.31712206,2.650612741,0.000507034,0.102293602,3,1.666845077,1.663546948
B0036,299,122,24,3009.016,36.22857111,2.690672074,0.000496033,0.102293602,5,1.659450156,1.65616666
B0036,301,123,24,3014.672,36.35810336,2.627224925,0.000516296,0.102293602,7,1.662412523,1.659123165
B0036,303,124,24,3010.703,36.29901438,2.624303593,0.000517837,0.102293602,9,1.660352608,1.657067326
B0036,307,125,24,3011.75,36.42868217,2.666966276,0.000503283,0.102903838,1,1.661023138,1.657736529
B0036,309,126,24,3005.734,36.39664144,2.657342749,0.000507722,0.102903838,3,1.657518756,1.654239081
B0036,311,127,24,2993.75,36.31743525,2.691430297,0.000498293,0.102903838,5,1.650787796,1.647521439
B0036,313,128,24,2998.125,36.40596658,2.641029666,0.000514381,0.102903838,7,1.653257006,1.649985764
B0036,315,129,24,2990.859,36.28093983,2.666306767,0.000507156,0.102903838,9,1.649421485,1.646157832
B0036,319,130,24,3024.453,37.95295717,2.652024512,0.000506029,0.104085681,1,1.667859192,1.664559056
B0036,321,131,24,3030.765,38.41829396,2.650846499,0.000505687,0.104085681,3,1.670862764,1.667556686
B0036,323,132,24,3020.813,37.82488704,2.636443131,0.000512119,0.104085681,5,1.665811816,1.662515732
B0036,325,133,24,2998.156,36.92206046,2.657376826,0.000508927,0.104085681,7,1.653299852,1.650028525
B0036,327,134,24,2986.766,36.61884081,2.661750338,0.000509406,0.104085681,9,1.646878702,1.643620081
B0036,331,135,24,3032.328,37.2676023,2.676647507,0.000493891,0.103741487,1,1.671895325,1.668587204
B0036,335,136,24,3047.703,38.25722659,2.683234032,0.000491532,0.104673088,1,1.680774346,1.677448656
B0036,337,137,24,3034.968,37.22999793,2.622356053,0.000514228,0.104673088,3,1.673771709,1.670459875
B0036,339,138,24,3011.734,36.75009538,2.665646875,0.000503919,0.104673088,5,1.660577376,1.657291649
B0036,341,139,24,3002.922,36.46133969,2.641690304,0.00051328,0.104673088,7,1.655987781,1.652711136
B0036,343,140,24,2986.718,36.12158118,2.659587802,0.000509844,0.104673088,9,1.646862318,1.643603729
B0036,347,141,24,3006.203,37.62901534,2.687257576,0.000496931,0.104681417,1,1.657462118,1.654182555
B0036,349,142,24,3011.609,38.17206501,2.67493386,0.000500612,0.104681417,3,1.660399118,1.657113743
B0036,351,143,24,2985.953,37.07441747,2.688349098,0.000500383,0.104681417,5,1.646078909,1.64282187
B0036,353,144,24,2976.313,36.55596041,2.634113381,0.000520166,0.104681417,7,1.640836646,1.63758998
B0036,355,145,24,2964.75,36.35822056,2.653552005,0.000515669,0.104681417,9,1.634440892,1.631206881
B0036,359,146,24,2969.953,37.04815006,2.682065698,0.000504633,0.104365698,1,1.637403919,1.634164044
B0036,361,147,24,2988.453,37.78142773,2.623022825,0.000521817,0.104365698,3,1.647382075,1.644122458
B0036,363,148,24,3001.235,38.9841224,2.638877668,0.000514447,0.104365698,5,1.654564644,1.651290815
B0036,365,149,24,2976.234,37.65911041,2.634502637,0.000520196,0.104365698,7,1.640896561,1.637649776
B0036,367,150,24,2950.39,36.92167189,2.685642597,0.00050747,0.104365698,9,1.626522998,1.623304653
B0036,371,151,24,2941.719,36.5995497,2.687867979,0.000507452,0.102925941,1,1.621734914,1.618526044
B0036,373,152,24,2946.969,36.62217024,2.630206068,0.000526871,0.102925941,3,1.624820006,1.621605031
B0036,375,153,24,2936.171,36.59089881,2.664191479,0.000517145,0.102925941,5,1.618801197,1.615598132
B0036,377,154,24,2927.281,36.59234457,2.689303374,0.000510099,0.102925941,7,1.613735049,1.610542007
B0036,379,155,24,2924.422,36.4801848,2.651476514,0.000523542,0.102925941,9,1.612012824,1.60882319
B0036,383,156,24,3023.859,38.23567264,2.689689213,0.000489229,0.103615311,1,1.667103256,1.663804616
B0036,387,157,24,3056.172,37.93095271,2.662846965,0.000496839,0.104256322,1,1.685013338,1.681679261
B0036,389,158,24,3045.078,37.19257583,2.62690068,0.000511041,0.104256322,3,1.678665499,1.675343982
B0036,391,159,24,3034.25,36.76201438,2.608151573,0.000518845,0.104256322,5,1.67297635,1.66966609
B0036,393,160,24,3022.609,36.5483363,2.635733198,0.00051182,0.104256322,7,1.666489034,1.66319161
B0036,395,161,24,3028.828,37.379543,2.629018499,0.000513169,0.104256322,9,1.669842084,1.666538025
B0036,399,162,24,3037.875,38.1796557,2.626660318,0.000511642,0.105144068,1,1.674674423,1.671360803
B0036,401,163,24,3023.187,37.06880928,2.602450789,0.000522713,0.105144068,3,1.666504534,1.663207079
B0036,403,164,24,2996.922,36.32071992,2.662872874,0.000507051,0.105144068,5,1.652222085,1.64895289
B0036,405,165,24,2986.469,36.10688427,2.664125905,0.000508368,0.105144068,7,1.646271828,1.643014407
B0036,407,166,24,2979.219,36.31248308,2.698099443,0.000498338,0.105144068,9,1.642399235,1.639149476
B0036,411,167,24,2995.047,37.07549862,2.649240293,0.000511385,0.103616058,1,1.651178607,1.647911477
B0036,413,168,24,2989.828,37.41487769,2.691344906,0.000498841,0.103616058,3,1.648168312,1.644907139
B0036,415,169,24,2989.391,37.09639529,2.631283735,0.000518926,0.103616058,5,1.647888773,1.644628152
B0036,417,170,24,2967.281,36.36605167,2.658436344,0.000513728,0.103616058,7,1.635843651,1.632606864
B0036,419,171,24,2962.609,36.23423803,2.623199819,0.000526372,0.103616058,9,1.633236281,1.630004653
B0036,423,172,24,2957.016,36.13330284,2.633671931,0.000523228,0.103270979,1,1.629926468,1.626701389
B0036,425,173,24,2973.281,37.40631592,2.613160299,0.000527771,0.103270979,3,1.638786263,1.635543653
B0036,427,174,24,2968.016,37.77076534,2.664776371,0.000511485,0.103270979,5,1.635965486,1.632728458
B0036,429,175,24,2959.281,37.14813436,2.632939372,0.000523716,0.103270979,7,1.631137044,1.62790957
B0036,431,176,24,2942.797,36.53239991,2.628283416,0.000528107,0.103270979,9,1.622018972,1.618809539
B0036,435,177,24,2978.89,37.81511547,2.638269534,0.00051575,0.103936428,1,1.641604498,1.638356312
B0036,439,178,24,2948.891,36.40459391,2.666855395,0.000513321,0.10496266,1,1.625309023,1.622093081
B0036,441,179,24,2938.547,36.31178502,2.645771604,0.000522908,0.10496266,3,1.619613452,1.616408779
B0036,443,180,24,2925.484,36.18055124,2.674919283,0.000515348,0.10496266,5,1.612423617,1.609233171
B0036,445,181,24,2917.297,36.10348021,2.677263529,0.00051598,0.10496266,7,1.607770103,1.604588864
B0036,447,182,24,2918.938,36.39815845,2.651409247,0.000524423,0.10496266,9,1.608807753,1.605624461
B0036,451,183,24,2918.25,36.3486775,2.635984584,0.000529119,0.103326961,1,1.608355626,1.605173228
B0036,453,184,24,2915.484,36.30340415,2.620363252,0.000535797,0.103326961,3,1.606820252,1.603640892
B0036,455,185,24,2906.015,36.26566179,2.635350312,0.000532362,0.103326961,5,1.601770977,1.598601609
B0036,457,186,24,2894.14,36.17313667,2.665160203,0.000524201,0.103326961,7,1.594911735,1.591755938
B0036,459,187,24,2892.031,36.20038318,2.643946209,0.00053191,0.103326961,9,1.593813913,1.590660288
B0036,463,188,24,2888.719,36.12974352,2.680823911,0.0005199,0.103863186,1,1.592027313,1.588877224
B0036,465,189,24,2875.641,36.15128963,2.65843329,0.000529931,0.103863186,3,1.584736155,1.581600493
B0036,467,190,24,2860.781,36.06503581,2.685813644,0.000522961,0.103863186,5,1.576342936,1.573223881
B0036,469,191,24,2852.844,36.12802521,2.686590802,0.000524175,0.103863186,7,1.572022917,1.56891241
B0036,471,192,24,2854.64,36.26774799,2.656968061,0.00053424,0.103863186,9,1.572987429,1.569875013
B0036,475,193,24,2897.844,38.43630283,2.676038889,0.000519102,0.106574196,1,1.5969854,1.593825501
B0036,477,194,24,2896.063,38.52063845,2.618808435,0.000539798,0.106574196,3,1.595726024,1.592568616
B0036,479,195,24,2866.234,37.48941229,2.645949574,0.000535946,0.106574196,5,1.579500338,1.576375036
B0036,481,196,24,2836.609,36.7875179,2.688343953,0.000526447,0.106574196,7,1.562946988,1.559854439
B0036,483,197,24,2829.516,36.62637341,2.678943208,0.000531248,0.106574196,9,1.559112943,1.55602798
B0038,1,1,24,982.938,51.6937781,2.198164585,0.001887151,0.135408665,0,0.898057371,1
B0038,5,2,24,1489.953,51.13688014,2.173538007,0.001350089,0.135408665,1,1.102623633,1.227787521
B0038,7,3,24,1479.703,51.35175723,2.191128315,0.001348793,0.135408665,3,1.088580188,1.21214994
B0038,9,4,24,1468.172,49.54155112,2.174928379,0.001370672,0.135408665,5,1.061324985,1.181800873
B0038,11,5,24,1457,49.94400434,2.162304775,0.001388931,0.135408665,7,1.034706206,1.152160474
B0038,13,6,24,1437.047,50.47284163,2.152388997,0.001415901,0.135408665,9,1.026997859,1.143577117
B0038,17,7,24,1170.531,49.83589725,2.194716137,0.001696446,0.140958915,1,1.078501971,1.200927698
B0038,21,8,24,1436.141,50.05822468,2.146395697,0.001418452,0.139060449,1,1.063889748,1.184656774
B0038,23,9,24,1420.172,49.70254627,2.198366997,0.001399657,0.139060449,3,1.036655122,1.154330621
B0038,25,10,24,1397,51.35429552,2.185806427,0.001431666,0.139060449,5,1.030941327,1.147968227
B0038,27,11,24,1393.25,50.44246796,2.151862863,0.00145997,0.139060449,7,1.014008454,1.129113225
B0038,29,12,24,1380.938,51.33205934,2.164578187,0.001464058,0.139060449,9,1.008516096,1.122997404
B0038,33,13,44,6375.828,49.52801807,2.180206803,0.000313296,0.141756662,1,1.741924509,1.939658384
B0038,37,14,44,6574.671,49.28701939,2.192146669,0.000303357,0.144279985,1,1.77974186,1.981768556
B0038,39,15,44,6571.156,49.17905905,2.166581301,0.000307762,0.144279985,3,1.781566631,1.983800466
B0038,41,16,44,6569.11,49.18091048,2.136645358,0.000312486,0.144279985,5,1.783485958,1.985937664
B0038,43,17,44,6558.75,49.05688408,2.190979968,0.00030476,0.144279985,7,1.786441165,1.989228331
B0038,45,18,44,6567.516,49.13032051,2.166402675,0.000308284,0.144279985,9,1.785999761,1.988736821
B0038,49,19,44,6430.172,49.23198596,2.145739106,0.000316554,0.146487422,1,1.776952377,1.978662427
B0038,53,20,44,6554.328,49.16417338,2.139096538,0.000312255,0.145529157,1,1.781428917,1.98364712
B0038,55,21,44,6560.922,49.0403507,2.155025671,0.000310064,0.145529157,3,1.785945277,1.988676153
B0038,57,22,44,6559.047,48.97912042,2.177634486,0.000306803,0.145529157,5,1.78520843,1.987855662
B0038,59,23,44,6553.781,48.97887217,2.180415838,0.000306591,0.145529157,7,1.78359661,1.986060877
B0038,61,24,44,6540.187,49.04045997,2.107500672,0.000318164,0.145529157,9,1.779678315,1.981697799
B0038,65,25,44,6535.922,48.95885335,2.193151747,0.000305223,0.145009865,1,1.784110259,1.986632833
B0038,67,26,44,6544.078,49.0177726,2.157732604,0.000310507,0.145009865,3,1.783303233,1.985734198
B0038,69,27,44,6531.187,48.99249018,2.162189919,0.000310195,0.145009865,5,1.779618614,1.981631321
B0038,71,28,44,6528.562,48.94618497,2.199945094,0.000304658,0.145009865,7,1.781659233,1.98390358
B0038,73,29,44,6525.187,49.0209428,2.130215125,0.00031529,0.145009865,9,1.77759113,1.979373688
B0038,77,30,44,6515.938,49.01418083,2.164304792,0.000310238,0.145846732,1,1.777701882,1.979497011
B0038,79,31,44,6532.015,49.08755174,2.103101288,0.000319096,0.145846732,3,1.778954762,1.980892112
B0038,81,32,44,6527.922,49.00030784,2.144988607,0.000313277,0.145846732,5,1.780775373,1.982919389
B0038,83,33,44,6519.328,49.05042539,2.120529386,0.000317261,0.145846732,7,1.778415319,1.980291434
B0038,85,34,44,6510.063,49.08198729,2.133983446,0.000315831,0.145846732,9,1.77897739,1.980917308
B0038,89,35,44,6501.718,49.13279687,2.109388715,0.000319638,0.145621334,1,1.779247935,1.981218564
B0038,91,36,44,6509.047,49.13552693,2.098244905,0.000321224,0.145621334,3,1.777920457,1.979740398
B0038,93,37,44,6502.438,49.04172173,2.136794611,0.000315629,0.145621334,5,1.77922704,1.981195297
B0038,95,38,44,6502.047,49.09468753,2.103206542,0.000320773,0.145621334,7,1.776063432,1.977672574
B0038,97,39,44,6498.86,49.05706472,2.189531297,0.000307502,0.145621334,9,1.775103938,1.976604163
B0038,101,40,44,3162.047,54.42193934,2.159462322,0.00063965,0.14528367,1,1.7330641,1.929792189
B0038,105,41,44,3173.141,54.61602413,2.023065784,0.000681867,0.146182597,1,1.739489281,1.936946722
B0038,107,42,44,3169.844,54.62184358,2.00281762,0.000689904,0.146182597,3,1.737806436,1.93507285
B0038,109,43,44,3156.563,54.57283441,2.061244397,0.000673801,0.146182597,5,1.730028146,1.92641161
B0038,111,44,44,3155.047,54.65884815,2.030738156,0.000684076,0.146182597,7,1.729040457,1.925311804
B0038,113,45,44,3142.312,54.5199373,2.190143183,0.000636208,0.146182597,9,1.728607291,1.924829467
B0038,117,46,44,1485.047,69.2879656,2.11587711,0.00138635,0.146793768,1,1.525738846,1.698932491
