Battery_ID,Cycle_Index,Discharge_Index,Ambient_Temperature,Discharge_Time_Seconds,Max_Temp_Reached,Min_Voltage_Recorded,Voltage_Drop_Rate_V_per_sec,Internal_Resistance_Re,Cycles_Since_Impedance,Capacity_Ahr,SoH,Baseline_Capacity_Ahr,Charge_Rate_Proxy,Time_Since_Reset_Cycles
B0036,85,35,24,3182.156,35.53291026,2.633644088,0.000487507,0.102127031,5,1.755589942,0.718308140992693,2.444062432,0.48750699999999997,5
B0036,87,36,24,3180.156,35.58661163,2.627746605,0.000490094,0.102127031,7,1.754560218,0.7178868244229859,2.444062432,0.4900939999999999,7
B0036,89,37,24,3171.953,35.60387176,2.635679662,0.000488391,0.102127031,9,1.749910834,0.715984506405604,2.444062432,0.488391,9
B0036,93,38,24,3192.172,37.15090099,2.645093153,0.000481726,0.102312808,1,1.761022553,0.7205309201364951,2.444062432,0.481726,1
B0036,95,39,24,3194.735,37.80882382,2.670411679,0.000474123,0.102312808,3,1.762409457,0.7210983786358531,2.444062432,0.474123,3
B0036,97,40,24,3178.75,36.91705918,2.683739311,0.000472271,0.102312808,5,1.75361704,0.7175009185690066,2.444062432,0.472271,5
B0036,99,41,24,3165.359,36.08766209,2.654784887,0.000483405,0.102312808,7,1.746204478,0.7144680328689738,2.444062432,0.48340500000000003,7
B0036,101,42,24,3155.25,35.83312448,2.6508212,0.000486042,0.102312808,9,1.740617617,0.7121821415894175,2.444062432,0.48604200000000003,9
B0036,105,43,24,3173.766,37.01706025,2.676194561,0.0004719,0.101881496,1,1.750690404,0.7163034712527343,2.444062432,0.4719,1
B0036,109,44,24,3199.485,37.72356957,2.679442028,0.000469676,0.102716442,1,1.765112055,0.7222041597176352,2.444062432,0.469676,1
B0036,111,45,24,3196.015,36.98324646,2.656640378,0.000478222,0.102716442,3,1.763188827,0.7214172616520134,2.444062432,0.478222,3
B0036,113,46,24,3595.281,39.3595392,2.697143455,0.000443047,0.102716442,5,1.985492953,0.8123740731840684,2.444062432,0.443047,5
B0036,117,47,24,3198.0,37.02707505,2.661271239,0.000475602,0.10402275,1,1.765355731,0.7223038609350877,2.444062432,0.47560199999999997,1
B0036,119,48,24,3183.516,36.34456841,2.690883876,0.00046923,0.10402275,3,1.757188038,0.7189620097233261,2.444062432,0.46923,3
B0036,121,49,24,3183.797,36.153577,2.636564072,0.000486211,0.10402275,5,1.757377066,0.7190393514464856,2.444062432,0.486211,5
B0036,123,50,24,3191.516,37.00649087,2.623591918,0.000489609,0.10402275,7,1.761737613,0.7208234904041928,2.444062432,0.489609,7
B0036,125,51,24,3189.985,37.85686719,2.661457181,0.000477502,0.10402275,9,1.760689255,0.7203945496429938,2.444062432,0.477502,9
B0036,129,52,24,3189.734,37.45005505,2.640601068,0.000483349,0.103277594,1,1.760669562,0.7203864921565146,2.444062432,0.483349,1
B0036,131,53,24,3176.016,36.77795934,2.673228206,0.000475869,0.103277594,3,1.752963803,0.7172336434816572,2.444062432,0.47586900000000004,3
B0036,133,54,24,3171.36,36.64421507,2.668754575,0.000477993,0.103277594,5,1.750535708,0.7162401766339167,2.444062432,0.477993,5
B0036,135,55,24,3170.843,37.1385981,2.658195971,0.000481333,0.103277594,7,1.7500762,0.7160521667066809,2.444062432,0.481333,7
B0036,137,56,24,3164.672,37.11821987,2.68464937,0.000473882,0.103277594,9,1.74659578,0.7146281359804478,2.444062432,0.473882,9
B0036,141,57,24,3177.453,38.2102886,2.668665958,0.000476374,0.104291092,1,1.753614287,0.7174997921657019,2.444062432,0.476374,1
B0036,143,58,24,3172.375,37.50964009,2.66723448,0.00047835,0.104291092,3,1.75072503,0.7163176386486022,2.444062432,0.47835,3
B0036,145,59,24,3158.406,36.38797734,2.627654591,0.000492792,0.104291092,5,1.743305349,0.7132818401751858,2.444062432,0.492792,5
B0036,147,60,24,3141.578,36.05508313,2.688896907,0.000475976,0.104291092,7,1.733662505,0.7093364237759374,2.444062432,0.475976,7
B0036,149,61,24,3138.187,35.91912657,2.664893608,0.000484127,0.104291092,9,1.731920705,0.7086237578566078,2.444062432,0.484127,9
B0036,153,62,24,3157.969,37.59839192,2.65297719,0.000484145,0.103577907,1,1.742860452,0.7130998084094768,2.444062432,0.484145,1
B0036,155,63,24,3159.281,38.47340988,2.697283799,0.000470758,0.103577907,3,1.743306971,0.713282503824354,2.444062432,0.470758,3
B0036,157,64,24,3150.375,37.37835847,2.666438804,0.000481902,0.103577907,5,1.738524506,0.7113257350702571,2.444062432,0.481902,5
B0036,159,65,24,3134.078,36.32515383,2.644225504,0.000491305,0.103577907,7,1.729562266,0.707658791099163,2.444062432,0.49130500000000005,7
B0036,161,66,24,3129.797,36.17136327,2.627067249,0.000497494,0.103577907,9,1.727303677,0.7067346784535822,2.444062432,0.497494,9
B0036,165,67,24,3161.89,36.94271187,2.681073461,0.000471387,0.101525735,1,1.744937049,0.7139494581454293,2.444062432,0.471387,1
B0036,169,68,24,3196.859,37.96104323,2.617351863,0.000489628,0.103294011,1,1.764243207,0.7218486663437246,2.444062432,0.489628,1
B0036,171,69,24,3171.906,36.73214756,2.68825229,0.000471705,0.103294011,3,1.750488203,0.7162207397327238,2.444062432,0.471705,3
B0036,173,70,24,3160.843,36.08238955,2.639398647,0.000488818,0.103294011,5,1.744271082,0.7136769745168278,2.444062432,0.48881800000000003,5
B0036,175,71,24,3147.141,35.84834421,2.662379102,0.000483501,0.103294011,7,1.736541392,0.710514334357233,2.444062432,0.483501,7
B0036,177,72,24,3141.203,35.70394072,2.656101463,0.000486489,0.103294011,9,1.733223093,0.7091566362245857,2.444062432,0.486489,9
B0036,181,73,24,3151.047,37.23120351,2.687850305,0.000474189,0.103220784,1,1.738606229,0.7113591724321385,2.444062432,0.474189,1
B0036,183,74,24,3159.172,38.21827937,2.606635521,0.000499089,0.103220784,3,1.743213495,0.7132442576655096,2.444062432,0.499089,3
B0036,185,75,24,3141.047,36.62627491,2.684954312,0.000477289,0.103220784,5,1.733269821,0.7091757552124593,2.444062432,0.47728899999999996,5
B0036,187,76,24,3135.031,36.01597324,2.6296325,0.000495885,0.103220784,7,1.729890629,0.707793142413475,2.444062432,0.4958850000000001,7
B0036,189,77,24,3117.984,35.64214686,2.676552999,0.000483391,0.103220784,9,1.720440335,0.7039265087807708,2.444062432,0.483391,9
B0036,193,78,24,3125.328,35.82141559,2.625149392,0.000498429,0.102889254,1,1.724420729,0.705555106294437,2.444062432,0.498429,1
B0036,195,79,24,3120.172,35.84687242,2.628502878,0.000498471,0.102889254,3,1.721487281,0.7043548718153203,2.444062432,0.498471,3
B0036,197,80,24,3116.641,35.69484032,2.619866868,0.000501814,0.102889254,5,1.719744877,0.7036419587664609,2.444062432,0.501814,5
B0036,199,81,24,3110.844,35.81967647,2.661287829,0.000489466,0.102889254,7,1.716430414,0.7022858301518216,2.444062432,0.489466,7
B0036,201,82,24,3101.406,35.62973408,2.669991774,0.00048819,0.102889254,9,1.711202925,0.7001469776693495,2.444062432,0.48819,9
B0036,205,83,24,3099.563,35.66196676,2.66886613,0.000488147,0.102315543,1,1.710234323,0.6997506694624402,2.444062432,0.488147,1
B0036,207,84,24,3104.64,35.75183993,2.622275102,0.000502991,0.102315543,3,1.713096882,0.7009218993633303,2.444062432,0.5029910000000001,3
B0036,209,85,24,3099.875,35.77783463,2.64337621,0.000496976,0.102315543,5,1.710370862,0.6998065350566298,2.444062432,0.496976,5
B0036,211,86,24,3093.25,35.71372122,2.636226644,0.00050037,0.102315543,7,1.70646173,0.6982070947359499,2.444062432,0.50037,7
B0036,213,87,24,3086.688,35.72586069,2.675394332,0.000488642,0.102315543,9,1.702942998,0.6967673884690684,2.444062432,0.48864199999999997,9
B0036,217,88,24,3094.281,35.76852757,2.626280067,0.000503054,0.102934097,1,1.707261264,0.698534227950524,2.444062432,0.503054,1
B0036,219,89,24,3088.328,35.84926876,2.669975431,0.000490157,0.102934097,3,1.70386372,0.6971441063417155,2.444062432,0.49015699999999995,3
B0036,221,90,24,3095.687,36.56783936,2.648569298,0.00049591,0.102934097,5,1.707961795,0.6988208536073925,2.444062432,0.49591,5
B0036,223,91,24,3102.062,37.22026805,2.652784779,0.000493543,0.102934097,7,1.711302283,0.700187630477027,2.444062432,0.49354300000000006,7
B0036,225,92,24,3107.141,37.24354714,2.611123209,0.000506196,0.102934097,9,1.714122057,0.7013413546876204,2.444062432,0.506196,9
B0036,229,93,24,3090.719,36.1019545,2.617193172,0.000506587,0.101667792,1,1.705332493,0.6977450619395634,2.444062432,0.506587,1
B0036,231,94,24,3069.812,35.59089528,2.663069929,0.000495322,0.101667792,3,1.693460947,0.6928877613057636,2.444062432,0.495322,3
B0036,233,95,24,3064.437,35.4170893,2.659720848,0.000497248,0.101667792,5,1.690524413,0.691686264174777,2.444062432,0.497248,5
B0036,235,96,24,3083.25,36.54228598,2.627352745,0.000505595,0.101667792,7,1.700777486,0.6958813587295466,2.444062432,0.5055949999999999,7
B0036,237,97,24,3076.484,37.0681508,2.67939741,0.000488977,0.101667792,9,1.697110447,0.6943809719341899,2.444062432,0.48897700000000005,9
B0036,241,98,24,3081.297,36.82684423,2.663840991,0.00049277,0.104277893,1,1.699792452,0.6954783272901272,2.444062432,0.49277000000000004,1
B0036,243,99,24,3065.953,35.92988721,2.63875076,0.000503841,0.104277893,3,1.691270477,0.6919915198794726,2.444062432,0.503841,3
B0036,245,100,24,3055.828,35.78129006,2.652156413,0.000501057,0.104277893,5,1.685712701,0.6897175288687551,2.444062432,0.501057,5
B0036,247,101,24,3051.468,35.83938702,2.673662926,0.000494708,0.104277893,7,1.683209377,0.688693281710735,2.444062432,0.4947079999999999,7
B0036,249,102,24,3069.0,37.17156479,2.665966872,0.00049447,0.104277893,9,1.692886364,0.6926526678840584,2.444062432,0.49447,9
B0036,253,103,24,3079.235,37.84191341,2.681832177,0.000487074,0.104442986,1,1.698466817,0.69493593729933,2.444062432,0.487074,1
B0036,255,104,24,3070.344,36.94021929,2.635443877,0.000504186,0.104442986,3,1.693581341,0.6929370210948851,2.444062432,0.504186,3
B0036,257,105,24,3051.484,35.97985244,2.633581331,0.000507891,0.104442986,5,1.683095125,0.6886465349507078,2.444062432,0.507891,5
B0036,259,106,24,3054.812,35.91143435,2.616489519,0.00051394,0.104442986,7,1.685046223,0.6894448361620249,2.444062432,0.51394,7
B0036,261,107,24,3046.532,36.02243579,2.662037647,0.000500393,0.104442986,9,1.680309884,0.6875069400845812,2.444062432,0.500393,9
B0036,265,108,24,3071.782,37.65075813,2.670589439,0.000492296,0.104532069,1,1.694403844,0.6932735521872299,2.444062432,0.492296,1
B0036,267,109,24,3074.532,38.27191159,2.66863883,0.000492758,0.104532069,3,1.695568613,0.6937501230737791,2.444062432,0.49275800000000003,3
B0036,269,110,24,3053.656,37.26845925,2.693135182,0.000488074,0.104532069,5,1.684185473,0.689092656124097,2.444062432,0.488074,5
B0036,271,111,24,3031.953,36.23919417,2.691346201,0.00049211,0.104532069,7,1.672218014,0.684196112221081,2.444062432,0.49211000000000005,7
B0036,273,112,24,3023.5,35.98993042,2.698802535,0.00049096,0.104532069,9,1.667597697,0.6823056871077506,2.444062432,0.49096,9
B0036,277,113,24,3042.703,36.75280522,2.652343678,0.000502809,0.103534269,1,1.678187379,0.6866385068677329,2.444062432,0.502809,1
B0036,279,114,24,4424.203,38.49714614,2.691307185,0.000413169,0.103534269,3,2.444062432,1.0,2.444062432,0.413169,3
B0036,283,115,24,3066.766,37.31224141,2.656528804,0.000497257,0.104418365,1,1.691340315,0.6920200944359509,2.444062432,0.49725699999999995,1
B0036,285,116,24,3046.125,36.59740421,2.680162152,0.00049354,0.104418365,3,1.68027871,0.6874941850912588,2.444062432,0.49354,3
B0036,287,117,24,3033.625,36.44126697,2.68642342,0.000493534,0.104418365,5,1.673147301,0.6845763345050263,2.444062432,0.49353400000000003,5
B0036,289,118,24,3028.562,36.32670052,2.672431142,0.000498922,0.104418365,7,1.670429209,0.683464213977984,2.444062432,0.498922,7
B0036,291,119,24,3020.984,36.29811999,2.690675565,0.000494029,0.104418365,9,1.665990335,0.6816480271482689,2.444062432,0.494029,9
B0036,295,120,24,3017.391,36.31566541,2.697829479,0.000491522,0.102293602,1,1.664241575,0.6809325135111769,2.444062432,0.491522,1
B0036,297,121,24,3022.14,36.31712206,2.650612741,0.000507034,0.102293602,3,1.666845077,0.6819977489838525,2.444062432,0.507034,3
B0036,299,122,24,3009.016,36.22857111,2.690672074,0.000496033,0.102293602,5,1.659450156,0.6789720811845448,2.444062432,0.496033,5
B0036,301,123,24,3014.672,36.35810336,2.627224925,0.000516296,0.102293602,7,1.662412523,0.6801841480127951,2.444062432,0.516296,7
B0036,303,124,24,3010.703,36.29901438,2.624303593,0.000517837,0.102293602,9,1.660352608,0.6793413237980658,2.444062432,0.5178370000000001,9
B0036,307,125,24,3011.75,36.42868217,2.666966276,0.000503283,0.102903838,1,1.661023138,0.679615674400252,2.444062432,0.503283,1
B0036,309,126,24,3005.734,36.39664144,2.657342749,0.000507722,0.102903838,3,1.657518756,0.6781818395054812,2.444062432,0.5077219999999999,3
B0036,311,127,24,2993.75,36.31743525,2.691430297,0.000498293,0.102903838,5,1.650787796,0.6754278345701441,2.444062432,0.49829300000000004,5
B0036,313,128,24,2998.125,36.40596658,2.641029666,0.000514381,0.102903838,7,1.653257006,0.6764381238195801,2.444062432,0.514381,7
B0036,315,129,24,2990.859,36.28093983,2.666306767,0.000507156,0.102903838,9,1.649421485,0.674868801796631,2.444062432,0.507156,9
B0036,319,130,24,3024.453,37.95295717,2.652024512,0.000506029,0.104085681,1,1.667859192,0.6824126790554915,2.444062432,0.506029,1
B0036,321,131,24,3030.765,38.41829396,2.650846499,0.000505687,0.104085681,3,1.670862764,0.6836416051093739,2.444062432,0.505687,3
B0036,323,132,24,3020.813,37.82488704,2.636443131,0.000512119,0.104085681,5,1.665811816,0.6815749852334377,2.444062432,0.512119,5
B0036,325,133,24,2998.156,36.92206046,2.657376826,0.000508927,0.104085681,7,1.653299852,0.6764556544683226,2.444062432,0.5089269999999999,7
B0036,327,134,24,2986.766,36.61884081,2.661750338,0.000509406,0.104085681,9,1.646878702,0.6738284097973484,2.444062432,0.509406,9
B0036,331,135,24,3032.328,37.2676023,2.676647507,0.000493891,0.103741487,1,1.671895325,0.6840640824513929,2.444062432,0.49389099999999997,1
B0036,335,136,24,3047.703,38.25722659,2.683234032,0.000491532,0.104673088,1,1.680774346,0.6876969769649485,2.444062432,0.491532,1
B0036,337,137,24,3034.968,37.22999793,2.622356053,0.000514228,0.104673088,3,1.673771709,0.6848318140671784,2.444062432,0.514228,3
B0036,339,138,24,3011.734,36.75009538,2.665646875,0.000503919,0.104673088,5,1.660577376,0.6794332887155969,2.444062432,0.503919,5
B0036,341,139,24,3002.922,36.46133969,2.641690304,0.00051328,0.104673088,7,1.655987781,0.6775554336575966,2.444062432,0.51328,7
B0036,343,140,24,2986.718,36.12158118,2.659587802,0.000509844,0.104673088,9,1.646862318,0.673821706204271,2.444062432,0.509844,9
B0036,347,141,24,3006.203,37.62901534,2.687257576,0.000496931,0.104681417,1,1.657462118,0.6781586657930349,2.444062432,0.49693100000000007,1
B0036,349,142,24,3011.609,38.17206501,2.67493386,0.000500612,0.104681417,3,1.660399118,0.679360353590182,2.444062432,0.500612,3
B0036,351,143,24,2985.953,37.07441747,2.688349098,0.000500383,0.104681417,5,1.646078909,0.6735011706116679,2.444062432,0.500383,5
B0036,353,144,24,2976.313,36.55596041,2.634113381,0.000520166,0.104681417,7,1.640836646,0.6713562732754284,2.444062432,0.520166,7
B0036,355,145,24,2964.75,36.35822056,2.653552005,0.000515669,0.104681417,9,1.634440892,0.6687394195010482,2.444062432,0.5156689999999999,9
B0036,359,146,24,2969.953,37.04815006,2.682065698,0.000504633,0.104365698,1,1.637403919,0.6699517563715002,2.444062432,0.504633,1
B0036,361,147,24,2988.453,37.78142773,2.623022825,0.000521817,0.104365698,3,1.647382075,0.6740343673021197,2.444062432,0.5218170000000001,3
B0036,363,148,24,3001.235,38.9841224,2.638877668,0.000514447,0.104365698,5,1.654564644,0.6769731502505252,2.444062432,0.514447,5
B0036,365,149,24,2976.234,37.65911041,2.634502637,0.000520196,0.104365698,7,1.640896561,0.6713807877883211,2.444062432,0.520196,7
B0036,367,150,24,2950.39,36.92167189,2.685642597,0.00050747,0.104365698,9,1.626522998,0.6654997747618911,2.444062432,0.50747,9
B0036,371,151,24,2941.719,36.5995497,2.687867979,0.000507452,0.102925941,1,1.621734914,0.6635407069666869,2.444062432,0.507452,1
B0036,373,152,24,2946.969,36.62217024,2.630206068,0.000526871,0.102925941,3,1.624820006,0.6648029873240161,2.444062432,0.5268710000000001,3
B0036,375,153,24,2936.171,36.59089881,2.664191479,0.000517145,0.102925941,5,1.618801197,0.6623403624249153,2.444062432,0.517145,5
B0036,377,154,24,2927.281,36.59234457,2.689303374,0.000510099,0.102925941,7,1.613735049,0.6602675233952453,2.444062432,0.510099,7
B0036,379,155,24,2924.422,36.4801848,2.651476514,0.000523542,0.102925941,9,1.612012824,0.6595628666821225,2.444062432,0.523542,9
B0036,383,156,24,3023.859,38.23567264,2.689689213,0.000489229,0.103615311,1,1.667103256,0.6821033841741078,2.444062432,0.48922899999999997,1
B0036,387,157,24,3056.172,37.93095271,2.662846965,0.000496839,0.104256322,1,1.685013338,0.6894313811047524,2.444062432,0.49683900000000003,1
B0036,389,158,24,3045.078,37.19257583,2.62690068,0.000511041,0.104256322,3,1.678665499,0.686834131985054,2.444062432,0.511041,3
B0036,391,159,24,3034.25,36.76201438,2.608151573,0.000518845,0.104256322,5,1.67297635,0.6845063890741069,2.444062432,0.518845,5
B0036,393,160,24,3022.609,36.5483363,2.635733198,0.00051182,0.104256322,7,1.666489034,0.6818520722632669,2.444062432,0.5118199999999999,7
B0036,395,161,24,3028.828,37.379543,2.629018499,0.000513169,0.104256322,9,1.669842084,0.6832239889361386,2.444062432,0.513169,9
B0036,399,162,24,3037.875,38.1796557,2.626660318,0.000511642,0.105144068,1,1.674674423,0.6852011638792703,2.444062432,0.5116419999999999,1
B0036,401,163,24,3023.187,37.06880928,2.602450789,0.000522713,0.105144068,3,1.666504534,0.6818584141634562,2.444062432,0.522713,3
B0036,403,164,24,2996.922,36.32071992,2.662872874,0.000507051,0.105144068,5,1.652222085,0.6760146808721129,2.444062432,0.507051,5
B0036,405,165,24,2986.469,36.10688427,2.664125905,0.000508368,0.105144068,7,1.646271828,0.6735801043563522,2.444062432,0.508368,7
B0036,407,166,24,2979.219,36.31248308,2.698099443,0.000498338,0.105144068,9,1.642399235,0.6719956141447699,2.444062432,0.49833799999999995,9
B0036,411,167,24,2995.047,37.07549862,2.649240293,0.000511385,0.103616058,1,1.651178607,0.6755877367865863,2.444062432,0.5113850000000001,1
B0036,413,168,24,2989.828,37.41487769,2.691344906,0.000498841,0.103616058,3,1.648168312,0.6743560599846412,2.444062432,0.498841,3
B0036,415,169,24,2989.391,37.09639529,2.631283735,0.000518926,0.103616058,5,1.647888773,0.6742416852467703,2.444062432,0.518926,5
B0036,417,170,24,2967.281,36.36605167,2.658436344,0.000513728,0.103616058,7,1.635843651,0.6693133651505675,2.444062432,0.513728,7
B0036,419,171,24,2962.609,36.23423803,2.623199819,0.000526372,0.103616058,9,1.633236281,0.6682465470669287,2.444062432,0.526372,9
B0036,423,172,24,2957.016,36.13330284,2.633671931,0.000523228,0.103270979,1,1.629926468,0.6668923210223462,2.444062432,0.523228,1
B0036,425,173,24,2973.281,37.40631592,2.613160299,0.000527771,0.103270979,3,1.638786263,0.6705173491247379,2.444062432,0.527771,3
B0036,427,174,24,2968.016,37.77076534,2.664776371,0.000511485,0.103270979,5,1.635965486,0.6693632145318291,2.444062432,0.511485,5
B0036,429,175,24,2959.281,37.14813436,2.632939372,0.000523716,0.103270979,7,1.631137044,0.6673876340651514,2.444062432,0.5237160000000001,7
B0036,431,176,24,2942.797,36.53239991,2.628283416,0.000528107,0.103270979,9,1.622018972,0.663656930675329,2.444062432,0.528107,9
B0036,435,177,24,2978.89,37.81511547,2.638269534,0.00051575,0.103936428,1,1.641604498,0.6716704436460157,2.444062432,0.51575,1
B0036,439,178,24,2948.891,36.40459391,2.666855395,0.000513321,0.10496266,1,1.625309023,0.6650030710017476,2.444062432,0.5133209999999999,1
B0036,441,179,24,2938.547,36.31178502,2.645771604,0.000522908,0.10496266,3,1.619613452,0.662672700498348,2.444062432,0.522908,3
B0036,443,180,24,2925.484,36.18055124,2.674919283,0.000515348,0.10496266,5,1.612423617,0.6597309446307957,2.444062432,0.515348,5
B0036,445,181,24,2917.297,36.10348021,2.677263529,0.00051598,0.10496266,7,1.607770103,0.6578269368038795,2.444062432,0.51598,7
B0036,447,182,24,2918.938,36.39815845,2.651409247,0.000524423,0.10496266,9,1.608807753,0.6582514963349348,2.444062432,0.524423,9
B0036,451,183,24,2918.25,36.3486775,2.635984584,0.000529119,0.103326961,1,1.608355626,0.6580665063796538,2.444062432,0.529119,1
B0036,453,184,24,2915.484,36.30340415,2.620363252,0.000535797,0.103326961,3,1.606820252,0.6574383006595799,2.444062432,0.535797,3
B0036,455,185,24,2906.015,36.26566179,2.635350312,0.000532362,0.103326961,5,1.601770977,0.6553723652997093,2.444062432,0.532362,5
B0036,457,186,24,2894.14,36.17313667,2.665160203,0.000524201,0.103326961,7,1.594911735,0.6525658731617867,2.444062432,0.5242009999999999,7
B0036,459,187,24,2892.031,36.20038318,2.643946209,0.00053191,0.103326961,9,1.593813913,0.6521166939650419,2.444062432,0.53191,9
B0036,463,188,24,2888.719,36.12974352,2.680823911,0.0005199,0.103863186,1,1.592027313,0.6513856979083913,2.444062432,0.5199,1
B0036,465,189,24,2875.641,36.15128963,2.65843329,0.000529931,0.103863186,3,1.584736155,0.6484024852438794,2.444062432,0.5299309999999999,3
B0036,467,190,24,2860.781,36.06503581,2.685813644,0.000522961,0.103863186,5,1.576342936,0.6449683589752098,2.444062432,0.522961,5
B0036,469,191,24,2852.844,36.12802521,2.686590802,0.000524175,0.103863186,7,1.572022917,0.6432008022453004,2.444062432,0.524175,7
B0036,471,192,24,2854.64,36.26774799,2.656968061,0.00053424,0.103863186,9,1.572987429,0.6435954370088693,2.444062432,0.5342399999999999,9
B0036,475,193,24,2897.844,38.43630283,2.676038889,0.000519102,0.106574196,1,1.5969854,0.6534143232557164,2.444062432,0.5191020000000001,1
B0036,477,194,24,2896.063,38.52063845,2.618808435,0.000539798,0.106574196,3,1.595726024,0.6528990434561861,2.444062432,0.539798,3
B0036,479,195,24,2866.234,37.48941229,2.645949574,0.000535946,0.106574196,5,1.579500338,0.6462602253198089,2.444062432,0.535946,5
B0036,481,196,24,2836.609,36.7875179,2.688343953,0.000526447,0.106574196,7,1.562946988,0.6394873418683603,2.444062432,0.526447,7
B0036,483,197,24,2829.516,36.62637341,2.678943208,0.000531248,0.106574196,9,1.559112943,0.6379186237579711,2.444062432,0.531248,9
B0038,1,1,24,982.938,51.6937781,2.198164585,0.001887151,0.135408665,0,0.898057371,0.5027074994658445,1.786441165,1.887151,0
B0038,5,2,24,1489.953,51.13688014,2.173538007,0.001350089,0.135408665,1,1.102623633,0.6172179944140506,1.786441165,1.350089,1
B0038,7,3,24,1479.703,51.35175723,2.191128315,0.001348793,0.135408665,3,1.088580188,0.6093568651056022,1.786441165,1.3487930000000001,3
B0038,9,4,24,1468.172,49.54155112,2.174928379,0.001370672,0.135408665,5,1.061324985,0.5941001617033382,1.786441165,1.3706720000000001,5
B0038,11,5,24,1457.0,49.94400434,2.162304775,0.001388931,0.135408665,7,1.034706206,0.5791997107276691,1.786441165,1.388931,7
B0038,13,6,24,1437.047,50.47284163,2.152388997,0.001415901,0.135408665,9,1.026997859,0.5748847928053651,1.786441165,1.415901,9
B0038,17,7,24,1170.531,49.83589725,2.194716137,0.001696446,0.140958915,1,1.078501971,0.6037153599738058,1.786441165,1.6964460000000001,1
B0038,21,8,24,1436.141,50.05822468,2.146395697,0.001418452,0.139060449,1,1.063889748,0.5955358445851756,1.786441165,1.418452,1
B0038,23,9,24,1420.172,49.70254627,2.198366997,0.001399657,0.139060449,3,1.036655122,0.5802906596143064,1.786441165,1.399657,3
B0038,25,10,24,1397.0,51.35429552,2.185806427,0.001431666,0.139060449,5,1.030941327,0.5770922363401764,1.786441165,1.431666,5
B0038,27,11,24,1393.25,50.44246796,2.151862863,0.00145997,0.139060449,7,1.014008454,0.567613685726952,1.786441165,1.4599700000000002,7
B0038,29,12,24,1380.938,51.33205934,2.164578187,0.001464058,0.139060449,9,1.008516096,0.5645392167169412,1.786441165,1.464058,9
B0038,33,13,44,6375.828,49.52801807,2.180206803,0.000313296,0.141756662,1,1.741924509,0.9750808160536314,1.786441165,0.313296,1
B0038,37,14,44,6574.671,49.28701939,2.192146669,0.000303357,0.144279985,1,1.77974186,0.9962499156808222,1.786441165,0.303357,1
B0038,39,15,44,6571.156,49.17905905,2.166581301,0.000307762,0.144279985,3,1.781566631,0.9972713716547168,1.786441165,0.307762,3
B0038,41,16,44,6569.11,49.18091048,2.136645358,0.000312486,0.144279985,5,1.783485958,0.9983457574434028,1.786441165,0.312486,5
B0038,43,17,44,6558.75,49.05688408,2.190979968,0.00030476,0.144279985,7,1.786441165,1.0,1.786441165,0.30476,7
B0038,45,18,44,6567.516,49.13032051,2.166402675,0.000308284,0.144279985,9,1.785999761,0.9997529143368122,1.786441165,0.308284,9
B0038,49,19,44,6430.172,49.23198596,2.145739106,0.000316554,0.146487422,1,1.776952377,0.9946884408029188,1.786441165,0.316554,1
B0038,53,20,44,6554.328,49.16417338,2.139096538,0.000312255,0.145529157,1,1.781428917,0.9971942831937596,1.786441165,0.312255,1
B0038,55,21,44,6560.922,49.0403507,2.155025671,0.000310064,0.145529157,3,1.785945277,0.9997224157113508,1.786441165,0.31006399999999995,3
B0038,57,22,44,6559.047,48.97912042,2.177634486,0.000306803,0.145529157,5,1.78520843,0.9993099492867988,1.786441165,0.30680300000000005,5
B0038,59,23,44,6553.781,48.97887217,2.180415838,0.000306591,0.145529157,7,1.78359661,0.998407697350615,1.786441165,0.306591,7
B0038,61,24,44,6540.187,49.04045997,2.107500672,0.000318164,0.145529157,9,1.779678315,0.9962143449599696,1.786441165,0.318164,9
B0038,65,25,44,6535.922,48.95885335,2.193151747,0.000305223,0.145009865,1,1.784110259,0.998695223752303,1.786441165,0.30522299999999997,1
B0038,67,26,44,6544.078,49.0177726,2.157732604,0.000310507,0.145009865,3,1.783303233,0.998243473078499,1.786441165,0.31050700000000003,3
B0038,69,27,44,6531.187,48.99249018,2.162189919,0.000310195,0.145009865,5,1.779618614,0.9961809260032362,1.786441165,0.310195,5
B0038,71,28,44,6528.562,48.94618497,2.199945094,0.000304658,0.145009865,7,1.781659233,0.9973232076747404,1.786441165,0.30465800000000004,7
B0038,73,29,44,6525.187,49.0209428,2.130215125,0.00031529,0.145009865,9,1.77759113,0.9950459969388356,1.786441165,0.31529,9
B0038,77,30,44,6515.938,49.01418083,2.164304792,0.000310238,0.145846732,1,1.777701882,0.995107992823262,1.786441165,0.310238,1
B0038,79,31,44,6532.015,49.08755174,2.103101288,0.000319096,0.145846732,3,1.778954762,0.995809320146292,1.786441165,0.319096,3
B0038,81,32,44,6527.922,49.00030784,2.144988607,0.000313277,0.145846732,5,1.780775373,0.99682844746807,1.786441165,0.31327699999999997,5
B0038,83,33,44,6519.328,49.05042539,2.120529386,0.000317261,0.145846732,7,1.778415319,0.995507354981937,1.786441165,0.317261,7
B0038,85,34,44,6510.063,49.08198729,2.133983446,0.000315831,0.145846732,9,1.77897739,0.995821986670353,1.786441165,0.315831,9
